active_main_bad_parity_count,audit_status,completed,episode_id,ever_H_lt_15_own_main,ever_H_lt_15_root_eligible,final_status,first_H_lt_15,first_H_lt_15_root_eligible,first_player,initial_own_main_fingerprint,issues,max_global_turn,metadata_episode_state,metadata_reward,min_H_own_main,opponent_submission_id,outcome,own_first,own_main_count,own_player_index,replay_available,replay_outcome,replay_path,replay_reward,replay_sha256,replay_steps,root_eligible_count,submission_id,turn10_category,turn10_global_turn,turn10_legacy_search_compatible,turn10_looking_present,turn10_maxCount,turn10_minCount,turn10_opponent_H,turn10_opponent_deck,turn10_opponent_hand,turn10_opponent_prizes,turn10_options,turn10_own_deck,turn10_own_prizes,turn10_own_turn,turn10_replay_step,turn10_root_eligible,turn10_target_global_turn,turn15_category,turn15_global_turn,turn15_legacy_search_compatible,turn15_looking_present,turn15_maxCount,turn15_minCount,turn15_opponent_H,turn15_opponent_deck,turn15_opponent_hand,turn15_opponent_prizes,turn15_options,turn15_own_deck,turn15_own_prizes,turn15_own_turn,turn15_replay_step,turn15_root_eligible,turn15_target_global_turn,turn5_category,turn5_global_turn,turn5_legacy_search_compatible,turn5_looking_present,turn5_maxCount,turn5_minCount,turn5_opponent_H,turn5_opponent_deck,turn5_opponent_hand,turn5_opponent_prizes,turn5_options,turn5_own_deck,turn5_own_prizes,turn5_own_turn,turn5_replay_step,turn5_root_eligible,turn5_target_global_turn
0,ok,True,104141340,False,False,DONE,,,0,757da877031831e8c116aad2f9dad7d95a4226920155c8a6cc7ca006b7a1d23b,no_explicit_terminal_engine_result,21,EpisodeState.COMPLETED,-1,18,55373921,loss,False,34,1,True,loss,/private/tmp/kaggle_eps/55565424/replays/episode-104141340-replay.json,-1,b7985d1cdcbb7052d50dc9043d6b4b10bfb5810ffa0d12dee89abb7079180c8c,204,34,55565424,reached,20,True,False,1,1,18,6,11,1,4,21,3,10,195,True,,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,32,20,6,6,9,35,5,5,83,True,
0,ok,True,104137693,False,False,DONE,,,0,8004d0325d86f0ed14804fcdd39f5b250904d6420199669de30a77b1e9b6113c,no_explicit_terminal_engine_result,25,EpisodeState.COMPLETED,1,17,55153394,win,True,47,0,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-104137693-replay.json,1,ef7997aa4956c20ca976a928f82e8f36ac9c36b2649b7a0353d363694fc44929,130,42,55565424,reached,19,True,False,1,1,22,11,6,5,5,19,6,10,102,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,False,False,1,1,37,26,5,6,14,31,6,5,58,False,
0,ok,True,104125910,False,False,DONE,,,0,cb9786a0355a7b996e0e77791903001b3ac858e4332640e50f85279c1b198e36,no_explicit_terminal_engine_result,16,EpisodeState.COMPLETED,-1,17,55559828,loss,False,32,1,True,loss,/private/tmp/kaggle_eps/55565424/replays/episode-104125910-replay.json,-1,34476182cd2497942ccb10b795a663148ded05749445d477a462baa38f16f82f,184,31,55565424,ended_before,,,,,,,,,,,,,,,,20,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,30,21,5,4,7,33,4,5,106,True,
0,ok,True,104123405,False,False,DONE,,,0,597f03ae8e58721ff9b124cad768c5b899795d0b6b09d19bb96096261dea98e7,no_explicit_terminal_engine_result,17,EpisodeState.COMPLETED,-1,28,55562516,loss,False,27,1,True,loss,/private/tmp/kaggle_eps/55565424/replays/episode-104123405-replay.json,-1,7fc01aaaed5ed756795793c4aa54a4ad4c3e47ace946072463e5fceabfea2fa6,110,22,55565424,ended_before,,,,,,,,,,,,,,,,20,ended_before,,,,,,,,,,,,,,,,30,reached,10,False,False,1,1,36,20,10,6,14,21,6,5,67,False,
0,ok,True,104111292,False,False,DONE,,,0,955d2f090b69c25b5fbe0592f0870085276dae8ed120b148837dd7ccca935123,no_explicit_terminal_engine_result,22,EpisodeState.COMPLETED,1,20,55409861,win,False,44,1,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-104111292-replay.json,1,405d7c434052f50b42a5ec03072fbc34591d61f4e67379084c824e7c8b3e6038,199,42,55565424,reached,20,True,False,1,1,20,8,9,3,10,14,1,10,182,True,,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,28,16,6,6,6,27,5,5,97,True,
0,ok,True,104106501,True,True,DONE,,,1,93efdd7e2989b8f5213bd16efe5d74369573904a6d177c3e029d8b088cb69a64,no_explicit_terminal_engine_result,15,EpisodeState.COMPLETED,1,5,55426785,win,True,41,1,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-104106501-replay.json,1,7f812ce003ef91b549ff695b86c981e17e4acc4dcaf347a93608b7dbc401ecb8,142,40,55565424,ended_before,,,,,,,,,,,,,,,,19,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,28,10,15,3,9,21,6,5,92,True,
0,ok,True,104097585,False,False,DONE,,,0,e7f5788efbbc055b64c17cc2e6d212949be5ebfa3b97f56418ed41531b653707,no_explicit_terminal_engine_result,34,EpisodeState.COMPLETED,1,18,55334737,win,False,40,1,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-104097585-replay.json,1,eeed3949fcdf772dbbe1ed649bcdb949e7a1fa4f6d3cddb568ba39a84a289f1b,100,35,55565424,reached,20,True,False,1,1,27,13,8,6,8,14,6,10,72,True,,reached,30,False,False,1,1,18,3,9,6,15,8,6,15,91,False,,reached,10,True,False,1,1,36,23,7,6,9,19,6,5,54,True,
0,ok,True,104086012,False,False,DONE,,,0,ece552506b4a970618cfd1340ce1a3d931047486664d51826a0945fb602ca912,no_explicit_terminal_engine_result,20,EpisodeState.COMPLETED,-1,24,55562023,loss,True,42,0,True,loss,/private/tmp/kaggle_eps/55565424/replays/episode-104086012-replay.json,-1,5bb0964f618dff24b8d8f513b24e647e5bbed65109725e6ffa09e70a432deecf,216,35,55565424,reached,19,True,False,1,1,24,10,13,1,5,20,4,10,206,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,41,30,5,6,10,33,5,5,65,True,
0,ok,True,104074467,True,True,DONE,,,0,e06830f8a89adeda828a56e1968704fefdaaa1135f0250ad32be8e3d6d9e7406,no_explicit_terminal_engine_result,18,EpisodeState.COMPLETED,-1,14,55473497,loss,True,40,0,True,loss,/private/tmp/kaggle_eps/55565424/replays/episode-104074467-replay.json,-1,59cd8e6e9625dfb2693cd2d7e5b320a25ee18390fceddf71f4341da8f8e65640,180,35,55565424,ended_before,,,,,,,,,,,,,,,,19,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,32,17,9,6,6,40,6,5,69,True,
0,ok,True,104065753,False,False,DONE,,,0,24883e4a21d7d6b0c3fab6ee5bf3bbc7e5574705f9300f2d33be78ce55e1bd52,no_explicit_terminal_engine_result,21,EpisodeState.COMPLETED,1,22,55432909,win,True,50,0,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-104065753-replay.json,1,eb079766bdc589d59f17cbbbe4f2265504d9d3770d81d68b2fc0b5862b1a47d2,195,35,55565424,reached,19,True,False,1,1,23,15,4,4,2,23,2,10,173,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,False,False,1,1,40,29,6,5,14,30,5,5,77,False,
0,ok,True,104062162,False,False,DONE,,,0,69af32c742fb345f938f080db05cd658f4609f2eb365b276c7f5a6b201bd3c82,no_explicit_terminal_engine_result,20,EpisodeState.COMPLETED,-1,28,55161367,loss,True,36,0,True,loss,/private/tmp/kaggle_eps/55565424/replays/episode-104062162-replay.json,-1,5b2b740dac8cb0ed0cb355ac67c06c88ebe5abe6d2bb71a06cc845bcb76c9ddc,95,36,55565424,reached,19,True,False,1,1,28,24,3,1,9,17,6,10,89,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,41,31,7,3,5,25,6,5,63,True,
0,ok,True,104052795,False,False,DONE,,,0,04f3be7cb970cb901e4c595f63c991cff459deeaac314bed8aa6323f7bb2f50a,no_explicit_terminal_engine_result,16,EpisodeState.COMPLETED,1,24,55527782,win,False,41,1,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-104052795-replay.json,1,4f32cdd4f39b6e04665ae183732c80e6142a483c7f7c4168d0672c1d8ee863ee,167,37,55565424,ended_before,,,,,,,,,,,,,,,,20,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,36,30,1,5,11,23,5,5,98,True,
0,ok,True,104041230,False,False,DONE,,,0,68d218edce98aad4a23cb9e08050d08fb9637ff661d1cf3552659acf27b677c8,no_explicit_terminal_engine_result,15,EpisodeState.COMPLETED,1,22,55561344,win,True,32,0,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-104041230-replay.json,1,5d35a3d7b048fb6d44328b03f9e3f6673dee5415952ef4ef173ec7f7d14d4b88,144,27,55565424,ended_before,,,,,,,,,,,,,,,,19,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,32,21,5,6,9,35,4,5,86,True,
0,ok,True,104038864,False,False,DONE,,,0,8369de94ec5b22b580ca9e7214dea5278c19e3fd845633b3f4d651762a2bd897,no_explicit_terminal_engine_result,22,EpisodeState.COMPLETED,1,28,55561540,win,False,33,1,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-104038864-replay.json,1,7a49e7ef7a7fa9c027a652095f85d651bef70770d683bacf595f040f96ba9619,124,31,55565424,reached,20,True,False,1,1,32,20,6,6,7,31,2,10,112,True,,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,48,38,4,6,8,29,6,5,45,True,
0,ok,True,104027261,False,False,DONE,,,0,11ab39c432ebbb58283c4fba6284c3a0637a637e81c859ff4650c75c7e49ae99,no_explicit_terminal_engine_result,9,EpisodeState.COMPLETED,-1,35,55565282,loss,False,21,1,True,loss,/private/tmp/kaggle_eps/55565424/replays/episode-104027261-replay.json,-1,eb116274a7c2b0a4b6e91fc2e0569b4b1b4d8c0b5f23ea0b473aa035e8e15637,77,20,55565424,ended_before,,,,,,,,,,,,,,,,20,ended_before,,,,,,,,,,,,,,,,30,ended_before,,,,,,,,,,,,,,,,10
0,ok,True,104021777,False,False,DONE,,,0,813f5c372f7d82470c3e0b60cab179b6c61b7ff5ee6d191ca309dcb495ccbb94,no_explicit_terminal_engine_result,21,EpisodeState.COMPLETED,1,16,54940913,win,True,31,0,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-104021777-replay.json,1,5a08ad882642c32a10ace94e570b2309d9a9f999312ef5e1dbce614a7279dad4,125,31,55565424,reached,19,True,False,1,1,20,5,11,4,6,27,6,10,113,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,29,17,7,5,8,33,6,5,72,True,
0,ok,True,104010187,False,False,DONE,,,0,77f5d7fcfa3d95dde27bea8c823df37523d7d864bb76d68fc2e882acd4f230f7,no_explicit_terminal_engine_result,38,EpisodeState.COMPLETED,-1,33,55449477,loss,True,49,0,True,loss,/private/tmp/kaggle_eps/55565424/replays/episode-104010187-replay.json,-1,5c50f87aff5a4f610eec0f0a845cf32aa9df44f664277430087cdc0d4b886020,142,43,55565424,reached,19,True,False,1,1,44,35,6,3,3,25,5,10,81,True,,reached,29,True,False,1,1,39,32,6,1,4,14,5,15,116,True,,reached,9,True,False,1,1,53,43,5,5,6,40,6,5,38,True,
0,ok,True,104003450,False,False,DONE,,,0,5d5d9dac6cdf01d35462104c3479df0a342fd2de7c05cdee73891cf65108e084,no_explicit_terminal_engine_result,18,EpisodeState.COMPLETED,1,25,55557196,win,False,32,1,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-104003450-replay.json,1,0d8e8a4c39fbbfe11d024a120d09c5e950583fd53a7409aefaa1cac4b78756a4,151,31,55565424,ended_before,,,,,,,,,,,,,,,,20,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,46,40,0,6,12,26,4,5,69,True,
0,ok,True,103998613,False,False,DONE,,,0,c2bbd2422fa7ff0c011a76f33a6a0be74037383ef905efc6ed10a5c6e0843509,no_explicit_terminal_engine_result,19,EpisodeState.COMPLETED,1,20,55436369,win,True,37,0,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-103998613-replay.json,1,ef3642f5df42d14b1e2d9768b4a2d27f5d3e5497fb9ddf131ff399d66385dbed,125,36,55565424,reached,19,True,False,1,1,20,0,17,3,10,14,6,10,122,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,32,17,10,5,6,27,6,5,74,True,
0,ok,True,103987064,False,False,DONE,,,0,ae6389ff8b12ee51a0e0ad92b97234f1cdb36cebbd24964d44037f16ee1f4301,no_explicit_terminal_engine_result,26,EpisodeState.COMPLETED,-1,18,55491846,loss,True,50,0,True,loss,/private/tmp/kaggle_eps/55565424/replays/episode-103987064-replay.json,-1,c52ad19a6abf30f7ec209cab7afc78a8319ff3a8107b44c33f53447380d817c7,226,47,55565424,reached,19,True,False,1,1,29,23,3,3,8,21,3,10,164,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,47,38,3,6,6,35,5,5,63,True,
0,ok,True,103975045,True,True,DONE,,,0,3fbda1c21c1e1f0c093d796c36bd1785663bc5e02656f185396121428ec085cc,no_explicit_terminal_engine_result,22,EpisodeState.COMPLETED,1,5,54234099,win,False,34,1,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-103975045-replay.json,1,e234f147517f683429c6a34ab312d1c18a5980daaaa202a8f02e8eac0c1e791c,135,23,55565424,reached,20,True,False,1,1,11,1,5,5,9,19,2,10,124,True,,ended_before,,,,,,,,,,,,,,,,30,reached,10,False,False,1,1,40,33,2,5,16,30,5,5,64,False,
0,ok,True,103963468,True,True,DONE,,,0,aa96581f8cf511b646263e97e14aaf68b00ad59e2b8d2e189f91cb20836f96b4,no_explicit_terminal_engine_result,25,EpisodeState.COMPLETED,1,11,54863413,win,True,49,0,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-103963468-replay.json,1,81b8c380881be959771ea1e4bc75a6e4862cf323704f3ed1a8d339c331f118ef,146,39,55565424,reached,19,True,False,1,1,29,8,17,4,5,14,6,10,113,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,45,28,13,4,8,26,6,5,67,True,
0,ok,True,103951936,False,False,DONE,,,1,1fe7fcb536bd99df52b2772d94ef15579cf6ce11591c3e2723124526c756609b,no_explicit_terminal_engine_result,17,EpisodeState.COMPLETED,1,21,55471115,win,True,32,1,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-103951936-replay.json,1,50d1af24af2d9bcda3d4954246112e8c56c77ca9e49252f1a667427862013a86,122,28,55565424,ended_before,,,,,,,,,,,,,,,,19,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,30,12,14,4,5,34,6,5,85,True,
0,ok,True,103944781,False,False,DONE,,,0,b71381554a6efed72264a6150e5eaba61cbf5c4aa855eb2e5c4a607f2953494c,no_explicit_terminal_engine_result,16,EpisodeState.COMPLETED,1,25,55527243,win,False,35,1,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-103944781-replay.json,1,7e2264110f7eae065dec3ee51516e3063931800244ce8014fc4f78ba69d72eb0,108,28,55565424,ended_before,,,,,,,,,,,,,,,,20,ended_before,,,,,,,,,,,,,,,,30,reached,10,False,False,1,1,30,7,18,5,19,16,6,5,89,False,
0,ok,True,103941523,True,True,DONE,,,1,d5ec0e1b40cb9a049e3485dbf3698a3917475887f88611e4a311226eaaec811b,no_explicit_terminal_engine_result,28,EpisodeState.COMPLETED,-1,14,55161367,loss,True,45,1,True,loss,/private/tmp/kaggle_eps/55565424/replays/episode-103941523-replay.json,-1,edb07a8e0c35742b274027f230f77f24a8fc6e8afdb8d099b6c29c2e82c0c5c1,121,42,55565424,reached,19,True,False,1,1,28,17,8,3,5,20,6,10,89,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,35,25,5,5,10,26,6,5,63,True,
0,ok,True,103932050,False,False,DONE,,,0,9b2c048f0ffb41504cc0dd567d45a5db0d5f340bc80fdcc8e6e6cbc698811a58,no_explicit_terminal_engine_result,23,EpisodeState.COMPLETED,-1,24,55396412,loss,False,33,1,True,loss,/private/tmp/kaggle_eps/55565424/replays/episode-103932050-replay.json,-1,48591f0d588d7400582f7c58c220107f1515b4d5f27d4e86319d2e8ab7b9604f,116,32,55565424,reached,20,True,False,1,1,31,16,12,3,2,15,6,10,95,True,,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,42,27,9,6,9,33,6,5,55,True,
0,ok,True,103927363,False,False,DONE,,,0,0d4a9e2f727021ab9919380ce19df7f130e408de311b916b9f9713ec0b4cdb09,no_explicit_terminal_engine_result,14,EpisodeState.COMPLETED,1,28,54608460,win,False,26,1,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-103927363-replay.json,1,28b18ddb821fbd76b53089d667338b7ec0ecc09ee4ed862839e0bf1ddb3343d8,62,22,55565424,ended_before,,,,,,,,,,,,,,,,20,ended_before,,,,,,,,,,,,,,,,30,reached,10,False,False,1,1,40,30,4,6,16,29,4,5,47,False,
0,ok,True,103915779,True,True,DONE,,,0,67f5773e491a6b0218652920a7c7dc922f3e910e97b0371471b057b1296de49c,no_explicit_terminal_engine_result,20,EpisodeState.COMPLETED,1,12,55503009,win,False,37,1,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-103915779-replay.json,1,9ca2b45b9fa3d25fe7e48c80d8c575cfc4a0d83d3d9e08b31ddbcb0b832b89f5,176,31,55565424,reached,20,False,False,1,1,12,3,5,4,15,21,1,10,170,False,,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,31,23,2,6,10,33,4,5,87,True,
0,ok,True,103912616,False,False,DONE,,,0,3352dac50210d5fd085c475ebfa8ad2e94b1532b05ee394116e020a331ce0d27,no_explicit_terminal_engine_result,20,EpisodeState.COMPLETED,1,21,55553659,win,False,36,1,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-103912616-replay.json,1,c52011f1a1d5fca4704316c31fcc6f8e580482da4d1fa3ed38e05f2f2627aa97,187,31,55565424,reached,20,True,False,1,1,21,9,7,5,9,19,1,10,184,True,,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,26,19,1,6,10,29,4,5,102,True,
0,ok,True,103901019,True,True,DONE,,,0,a6a31d212b27cdc11adb3110d884f893d659a14a36395cf80c7e06b8f57c8ea2,no_explicit_terminal_engine_result,25,EpisodeState.COMPLETED,1,14,55417605,win,True,48,0,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-103901019-replay.json,1,11e5a7fb5af67666bf26e2fc229bfab51b19840e5386eec508a1f39bbfa2d049,216,45,55565424,reached,19,True,False,1,1,18,7,7,4,12,24,3,10,171,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,28,16,7,5,11,32,6,5,83,True,
0,ok,True,103889437,False,False,DONE,,,1,efbdaa6589589dbdb74b0354f929221a3c2897187dc0ec3f2be82334cbc18f9e,no_explicit_terminal_engine_result,27,EpisodeState.COMPLETED,1,20,55259090,win,True,35,1,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-103889437-replay.json,1,322e88bb0afc8250270a3dab1d98d5a9e4b07f200f881ebc7cf6df78e9102e5c,88,31,55565424,reached,19,True,False,1,1,26,10,10,6,11,22,6,10,74,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,46,36,4,6,8,34,6,5,38,True,
0,ok,True,103877863,True,True,DONE,,,0,304e6e4ac96b13c3cfaa4e7070438180aad544dfd419f74d4c63aef8cc56d988,no_explicit_terminal_engine_result,25,EpisodeState.COMPLETED,-1,10,55554008,loss,False,40,1,True,loss,/private/tmp/kaggle_eps/55565424/replays/episode-103877863-replay.json,-1,2f2778bd16942c4a12a113f0bd48ed73da2090d9d259e47ef2a6650e0a6b6000,161,39,55565424,reached,20,True,False,1,1,13,7,4,2,5,25,3,10,131,True,,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,32,23,4,5,5,31,6,5,81,True,
0,ok,True,103872229,False,False,DONE,,,0,121776c4981f6424d46c372d6d9f97ac1b81cf7ac1df413c13dc74ae969ef03a,no_explicit_terminal_engine_result,23,EpisodeState.COMPLETED,1,26,55455946,win,True,44,0,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-103872229-replay.json,1,6cbac74a6f2ebcd95822ddf306bf9b2b2008b1f51ecd71fc63837e0dc7ba2ac7,136,35,55565424,reached,19,True,False,1,1,28,8,16,4,9,12,6,10,125,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,38,19,13,6,9,28,6,5,76,True,
0,ok,True,103869841,True,True,DONE,,,0,66efe153896a3e3ee82a5479b1ebf68a935d002a508f0d16d7ac8d07bb9e03f4,no_explicit_terminal_engine_result,41,EpisodeState.COMPLETED,1,11,55565675,win,True,57,0,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-103869841-replay.json,1,0fbbe75fb8dc8a1b509604f1c9747ac4400285552065863be973f7c0fe7bc806,184,55,55565424,reached,19,True,False,1,1,30,21,6,3,7,12,6,10,120,True,,reached,29,True,False,1,1,17,11,4,2,5,7,5,15,150,True,,reached,9,True,False,1,1,38,26,6,6,5,26,6,5,66,True,
0,ok,True,103867390,False,False,DONE,,,0,2e549f4efa3518ca960042f4b7389edc56c545e13afcf8df16e0d23410ae5b83,no_explicit_terminal_engine_result,13,EpisodeState.COMPLETED,-1,49,55293703,loss,False,27,1,True,loss,/private/tmp/kaggle_eps/55565424/replays/episode-103867390-replay.json,-1,116dd5ba8178223bdb657e2549862d6dc38a102847a5ed33252880ef2932467f,70,25,55565424,ended_before,,,,,,,,,,,,,,,,20,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,49,31,15,3,3,25,6,5,57,True,
0,ok,True,103867088,True,True,DONE,,,0,e5aef90bb8a07aaa41140390a6e09e29590e6a61efeaac9515c9c94ad2d619ad,no_explicit_terminal_engine_result,20,EpisodeState.COMPLETED,1,5,54031983,win,False,47,1,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-103867088-replay.json,1,90100dc38293b8b6ee2e78adea6628bdaae7c98af8076e7339c988d32a302160,172,44,55565424,reached,20,True,False,1,1,5,0,3,2,7,6,5,10,167,True,,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,33,24,4,5,8,19,6,5,74,True,
0,ok,True,103862365,False,False,DONE,,,0,40644ca1ffee7236a052c687e50fce14f3e3d0f4470b91be9a76c7651a4e8c00,no_explicit_terminal_engine_result,13,EpisodeState.COMPLETED,-1,29,55287505,loss,False,21,1,True,loss,/private/tmp/kaggle_eps/55565424/replays/episode-103862365-replay.json,-1,45cd45dff1c0eac30b599acf2aa70a8633478948a0eb83bc1d3f4eedd2348e4c,113,19,55565424,ended_before,,,,,,,,,,,,,,,,20,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,33,14,17,2,2,29,6,5,87,True,
0,ok,True,103856849,False,False,DONE,,,0,093f8fd2638f4e46cf7e4120e4f9ffd4d783e624fc033b6b63e68446e6331a86,no_explicit_terminal_engine_result,25,EpisodeState.COMPLETED,1,17,55549946,win,True,37,0,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-103856849-replay.json,1,a9978f39482a32c9c3ded34710850e0c74a3146026b38b0b0e90ff479d77e8d5,138,29,55565424,reached,19,True,False,1,1,20,7,10,3,9,27,5,10,129,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,38,24,10,4,12,34,6,5,72,True,
0,ok,True,103845343,False,False,DONE,,,1,c3309c877597fcea2e1066c0dc8ac8e02173b97b0ff20b249e9aef6d128a083a,no_explicit_terminal_engine_result,27,EpisodeState.COMPLETED,1,21,55565471,win,True,43,1,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-103845343-replay.json,1,10723e87eee49e15864625f65cecb1751d52ee8d13b875ffaff3ce7a1065aeac,139,40,55565424,reached,19,True,False,1,1,24,5,17,2,8,15,6,10,118,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,36,20,13,3,6,27,6,5,79,True,
0,ok,True,103842941,False,False,DONE,,,0,490eb8a02837234eeddd3ae6b9818cdeaba3d6eb65f7b1abebb3d1f93af3d27f,no_explicit_terminal_engine_result,23,EpisodeState.COMPLETED,-1,21,55520191,loss,False,40,1,True,loss,/private/tmp/kaggle_eps/55565424/replays/episode-103842941-replay.json,-1,a26687a4ab5b448d4d2d3157f05078f8ec2457e297fbbd96f856ef13f3a82d86,187,36,55565424,reached,20,True,False,1,1,26,14,8,4,12,16,5,10,145,True,,ended_before,,,,,,,,,,,,,,,,30,reached,10,True,False,1,1,34,23,5,6,11,28,5,5,83,True,
0,ok,True,103831399,False,False,DONE,,,0,16e3151cde9290e86ba21ee4941be37ad473660d6416fd49e62a2c6d2e0cc581,no_explicit_terminal_engine_result,24,EpisodeState.COMPLETED,1,28,55558253,win,True,37,0,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-103831399-replay.json,1,05a517f3c0f39f47592692b7829bbfaaa5766a0e4355267113284bfd75f16f7c,120,29,55565424,reached,19,True,False,1,1,29,21,2,6,12,26,5,10,90,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,47,37,4,6,9,32,6,5,45,True,
0,ok,True,103819830,False,False,DONE,,,0,ff1d55843a627b14ee70ac6bc8e604a6052034e5237af63bc6e84d60ab294b67,no_explicit_terminal_engine_result,24,EpisodeState.COMPLETED,-1,29,55311132,loss,True,43,0,True,loss,/private/tmp/kaggle_eps/55565424/replays/episode-103819830-replay.json,-1,6ab15597f0f37616487347d9f5643c19d4df840658733d3f49be7795bfd46c3f,129,41,55565424,reached,19,True,False,1,1,31,25,4,2,11,17,6,10,106,True,,ended_before,,,,,,,,,,,,,,,,29,reached,9,True,False,1,1,40,28,9,3,5,38,6,5,65,True,
0,ok,True,103810068,True,True,DONE,,,0,6b71c6fff561232706f4bcaa911d977e94a5e0571c02c631950602ce63a2934b,no_explicit_terminal_engine_result,31,EpisodeState.COMPLETED,1,14,55228088,win,True,46,0,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-103810068-replay.json,1,29bda3711241e257a913f38e0f5171e0690d37acb6e221968dffcfae6d897c67,152,43,55565424,reached,19,True,False,1,1,23,14,3,6,6,11,6,10,121,True,,reached,29,True,False,1,1,15,6,3,6,11,6,6,15,144,True,,reached,9,True,False,1,1,46,29,11,6,5,23,6,5,57,True,
0,ok,True,103804320,False,False,DONE,,,0,931c2741a95d93c3991013b00c5b948b01672b9b1cd2fd12564ab1789fbab68c,no_explicit_terminal_engine_result,4,EpisodeState.COMPLETED,-1,53,55553226,loss,True,5,0,True,loss,/private/tmp/kaggle_eps/55565424/replays/episode-103804320-replay.json,-1,1c1c0e654bd5ff5455437c56faee111ff3e31aa56c67177f9c08d03a984330f1,45,5,55565424,ended_before,,,,,,,,,,,,,,,,19,ended_before,,,,,,,,,,,,,,,,29,ended_before,,,,,,,,,,,,,,,,9
0,ok,True,103791961,True,True,DONE,,,0,89f98a98e85981ef78194f6d6054e9aee6eb400a50df0eed42e80707e33e90dc,no_explicit_terminal_engine_result,38,EpisodeState.COMPLETED,1,9,55557234,win,False,55,1,True,win,/private/tmp/kaggle_eps/55565424/replays/episode-103791961-replay.json,1,90bc3517ba82f8c1f4e36e253daa77064f694e29b4ecdf4c3486cd9dd427f3a4,170,46,55565424,reached,20,False,False,1,1,24,16,3,5,1,14,6,10,113,False,,reached,30,True,False,1,1,12,5,2,5,5,9,5,15,147,True,,reached,10,False,False,1,1,38,27,6,5,18,19,6,5,66,False,
